availability,year,url,zip,shp,altdir,epsg,detail1,detail2
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030050_10.shp,,6668,月寒川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030051_10.shp,,6668,望月寒川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030077_10.shp,,6668,篠津川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030081_10.shp,,6668,千歳川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030085_10.shp,,6668,旧夕張川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030104_10.shp,,6668,漁川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030110_10.shp,,6668,嶮淵川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030119_10.shp,,6668,夕張川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030121_10.shp,,6668,幌向川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030182_10.shp,,6668,幾春別川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030195_10.shp,,6668,旧美唄川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030202_10.shp,,6668,須部都川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030209_10.shp,,6668,美唄川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030215_10.shp,,6668,産化美唄川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030227_10.shp,,6668,奈井江川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030250_10.shp,,6668,空知川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030317_10.shp,,6668,徳富川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030331_10.shp,,6668,尾白利加川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030334_10.shp,,6668,雨竜川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030341_10.shp,,6668,恵岱別川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030398_10.shp,,6668,オサラッペ川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030409_10.shp,,6668,忠別川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030410_10.shp,,6668,美瑛川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030416_10.shp,,6668,辺別川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030442_10.shp,,6668,牛朱別川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101030514_10.shp,,6668,永山新川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101040001_10.shp,,6668,尻別川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101050001_10.shp,,6668,後志利別川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101060001_10.shp,,6668,鵡川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101070001_10.shp,,6668,沙流川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101080001_10.shp,,6668,十勝川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101080006_10.shp,,6668,下頃辺川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101080007_10.shp,,6668,浦幌十勝川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101080008_10.shp,,6668,浦幌川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101080034_10.shp,,6668,利別川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101080035_10.shp,,6668,十弗川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101080093_10.shp,,6668,猿別川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101080104_10.shp,,6668,途別川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101080114_10.shp,,6668,札内川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101080129_10.shp,,6668,帯広川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101080139_10.shp,,6668,音更川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101090001_10.shp,,6668,釧路川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101090044_10.shp,,6668,新釧路川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101100001_10.shp,,6668,網走川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101100010_10.shp,,6668,美幌川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101110001_10.shp,,6668,常呂川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101110024_10.shp,,6668,無加川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101120001_10.shp,,6668,湧別川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,10_計画規模/A31a-10-23_81_8101130001_10.shp,,6668,渚滑川,計画規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101010001_10.shp,,6668,天塩川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101010027_10.shp,,6668,雄信内川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101010032_10.shp,,6668,問寒別川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101010085_10.shp,,6668,名寄川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101010102_10.shp,,6668,風連別川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101010114_10.shp,,6668,剣淵川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101020001_10.shp,,6668,留萌川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030001_10.shp,,6668,石狩川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030024_10.shp,,6668,当別川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030031_10.shp,,6668,豊平川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030032_10.shp,,6668,厚別川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030050_10.shp,,6668,月寒川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030051_10.shp,,6668,望月寒川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030077_10.shp,,6668,篠津川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030081_10.shp,,6668,千歳川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030085_10.shp,,6668,旧夕張川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030104_10.shp,,6668,漁川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030110_10.shp,,6668,嶮淵川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030119_10.shp,,6668,夕張川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030121_10.shp,,6668,幌向川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030182_10.shp,,6668,幾春別川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030195_10.shp,,6668,旧美唄川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030202_10.shp,,6668,須部都川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030209_10.shp,,6668,美唄川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030215_10.shp,,6668,産化美唄川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030227_10.shp,,6668,奈井江川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030250_10.shp,,6668,空知川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030317_10.shp,,6668,徳富川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030331_10.shp,,6668,尾白利加川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030334_10.shp,,6668,雨竜川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030341_10.shp,,6668,恵岱別川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030398_10.shp,,6668,オサラッペ川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030409_10.shp,,6668,忠別川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030410_10.shp,,6668,美瑛川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030416_10.shp,,6668,辺別川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030442_10.shp,,6668,牛朱別川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101030514_10.shp,,6668,永山新川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101040001_10.shp,,6668,尻別川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101050001_10.shp,,6668,後志利別川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101060001_10.shp,,6668,鵡川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101070001_10.shp,,6668,沙流川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101080001_10.shp,,6668,十勝川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101080006_10.shp,,6668,下頃辺川,想定最大規模
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A31a/A31a-23/A31a-23_81_10_SHP.zip,/Users/baba/Downloads/A31a-23_81_10_SHP.zip,20_想定最大規模/A31a-20-23_81_8101080007_10.shp,,6668,浦幌十勝川,想定最大規模
